TVP_PROF_ID,TITLE,ATTRIBUTE NAME,INDICATION,PROJECT CODE,PROJECT NAME,COMMENTS,STATUS,CREATED BY,MODIFIED BY,CREATED,MODIFIED
689,Our product is,Versus current SoC,LC81263_IND001,LC81263,IL23R x IL23p19 peptide (LC81263),"Potential for high efficacy oral in 2L. Superior treatment for CD & UC control, fast onset of action, and improved mucosal healing vs SOC for patients not well controlled by or intolerant to current therapeutics including biologics. ",Draft,Kirsten.Grothe@sanofi.com,Kirsten.Grothe@sanofi.com,2025-03-06 09:47:00.000,2025-03-06 09:47:00.000
690,Our product is,Versus future SoC/Main Competitors,LC81263_IND001,LC81263,IL23R x IL23p19 peptide (LC81263),,Draft,Kirsten.Grothe@sanofi.com,Kirsten.Grothe@sanofi.com,2025-03-06 09:47:00.000,2025-03-06 09:47:00.000
691,That will,Prescribers,LC81263_IND001,LC81263,IL23R x IL23p19 peptide (LC81263),,Draft,Kirsten.Grothe@sanofi.com,Kirsten.Grothe@sanofi.com,2025-03-06 09:47:00.000,2025-03-06 09:47:00.000
692,That will,Patients,LC81263_IND001,LC81263,IL23R x IL23p19 peptide (LC81263),,Draft,Kirsten.Grothe@sanofi.com,Kirsten.Grothe@sanofi.com,2025-03-06 09:47:00.000,2025-03-06 09:47:00.000
693,That will,Payers,LC81263_IND001,LC81263,IL23R x IL23p19 peptide (LC81263),,Draft,Kirsten.Grothe@sanofi.com,Kirsten.Grothe@sanofi.com,2025-03-06 09:47:00.000,2025-03-06 09:47:00.000
641,Our product is,Versus future SoC/Main Competitors,SP0268_IND001,SP0268,C acnes mRNA,"<ul><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Simplicity and no local side effects (vs. nanobodies) and no lasting systemic side effects (vs. </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>mAbs</span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>, oral small molecules, i.e., </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Denifanstat</span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>)</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>No risk of developing resistance, in comparison with the likely development of resistance with phage therapy (vs. bacteriophages)</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Annie.Sauveur@sanofi.com,Annie.Sauveur@sanofi.com,2025-02-07 14:22:00.000,2025-10-30 10:31:00.000
643,That will,Patients,SP0268_IND001,SP0268,C acnes mRNA,"<ul><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>An </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>effective therapy </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>against </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>acne and post-acne signs</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span> with </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>durable effect</strong></span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>No risk </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><span>to my general health</span></span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>No side effects </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>while on treatment: my skin looks and feels better</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>A </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>convenient, easy-to-use, therapy&nbsp;</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>fitting my lifestyle and skin care routine</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>An improvement on my </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>quality of life</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><span>, including my mental well-being</span></span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Annie.Sauveur@sanofi.com,Annie.Sauveur@sanofi.com,2025-02-07 14:22:00.000,2025-10-30 10:31:00.000
644,That will,Payers,SP0268_IND001,SP0268,C acnes mRNA,"<ul><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>Reduction in healthcare costs </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>with fewer treatment cycles, side effect management and monitoring burden</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Reducing the use of antibiotics, </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>decreasing AMR development</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span> and associated healthcare costs</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>Measurable patient outcomes </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>including mental well-being</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Mitigating risks and costs associated with </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>isotretinoin's safety </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>concerns</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Annie.Sauveur@sanofi.com,Annie.Sauveur@sanofi.com,2025-02-07 14:22:00.000,2025-10-30 10:31:00.000
628,That will,Prescribers,SP0256_IND001,SP0256,RSV+hMPV mRNA,"<ul><li style=""margin-left: 27px; text-align: left;"" class=""O0"">Relieve the clinical pressure on the healthcare system during RSV / HMPV / flu / COVID season --&gt;&nbsp;outpatient visits, ER, hospit. admissions&nbsp;</li><li style=""margin-left: 27px; text-align: left;"" class=""O0"">Be able to provide a booster after primary monovalent RSV and RSV+HMPV combo vaccines (heterologous booster)&nbsp;</li><li style=""margin-left: 27px; text-align: left;"" class=""O0"">Can co-administer with flu seasonal and covid vaccines</li></ul>",Published,Lori.Lukashefski@sanofi.com,Lori.Lukashefski@sanofi.com,2025-02-03 15:39:00.000,2025-12-19 18:57:00.000
630,That will,Payers,SP0256_IND001,SP0256,RSV+hMPV mRNA,"<ul><li style=""margin-left: 27px; text-align: left;"" class=""O0"">Reduce total economic burden (direct -inpatient and outpatient- and indirect societal with productivity loss for patients) --&gt; direct and indirect costs&nbsp;</li><li style=""margin-left: 27px; text-align: left;"" class=""O0"">Relieve pressure on the healthcare&nbsp; system by reducing clinical and economic burden during RSV / HMPV / Flu / COVID season enabling more efficient Healthcare Resource Use (e.g., ER, ICU, mech. ventilation, outpatient visits, hospit. admissions)</li></ul>",Published,Lori.Lukashefski@sanofi.com,Lori.Lukashefski@sanofi.com,2025-02-03 15:39:00.000,2025-12-19 18:57:00.000
781,Our product is,Versus future SoC/Main Competitors,SP0268_IND001,SP0268,C acnes mRNA,"<ul><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Simplicity and no local side effects (vs. nanobodies) and no lasting systemic side effects (vs. </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>mAbs</span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>, oral small molecules, i.e., </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Denifanstat</span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>)</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>No risk of developing resistance, in comparison with the likely development of resistance with phage therapy (vs. bacteriophages)</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Annie.Sauveur@sanofi.com,Annie.Sauveur@sanofi.com,2025-09-29 14:39:00.000,2025-10-30 10:31:00.000
642,That will,Prescribers,SP0268_IND001,SP0268,C acnes mRNA,"<ul><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Unique innovation addressing key </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>unmet needs on tolerability/ safety and long-term result</strong></span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>Patients’ compliance</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>, irrespective of their age, gender and motivation</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Avoiding the </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>use of antibiotics </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>or hormonal therapy</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>Simple prescription, administration and follow-up</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>, that can be safely combined with other treatments</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Annie.Sauveur@sanofi.com,Annie.Sauveur@sanofi.com,2025-02-07 14:22:00.000,2025-10-30 10:31:00.000
799,For,,SP0280_IND001,SP0280,EBV mRNA,"<div style=""margin-left:13px; text-align:left"" class=""O0""><span style=""font-size:14px"">•<span style=""color:#7a00e6""><strong><em>For teenagers and young adults independent of EBV serological status</em></strong></span><span style=""color:#23004c"">, including, but not only, at-risk groups: young adult populations living in community setting, e.g., army recruits, university students</span></span></div>",Published,Sarah.Wise@sanofi.com,Sarah.Wise@sanofi.com,2025-12-09 20:43:00.000,2025-12-09 20:43:00.000
801,Our product is,Versus current SoC,SP0280_IND001,SP0280,EBV mRNA,"<div style=""margin-left:13px; text-align:left"" class=""O0""><span style=""font-size:14px"">•<span style=""color:#23004c"">The </span><span style=""color:#7a00e6""><strong><em>Best-in-Class vaccine </em></strong></span><span style=""color:#23004c"">to protect against IM and to decrease the potential risk of MS and other long-term EBV associated diseases, based on a </span><span style=""color:#7a00e6""><strong><em>Best-in-Class antigen design</em></strong></span></span></div>",Published,Sarah.Wise@sanofi.com,Sarah.Wise@sanofi.com,2025-12-09 20:43:00.000,2025-12-09 20:43:00.000
